"020106190213";2;5;6;10
"020106190280";1;1;1;00
"020106190303";5;0;0;00
"020106190305";1;1;1;00
"020106190322";3;1;0;06
"020106190326";2;5;1;04
"020106190328";3;1;4;04
"020106190344";1;9;3;10
"020106190411";1;4;1;04
"020106190419";3;1;1;10
"020106190421";3;1;1;04
"020106190424";1;9;0;00
"020106190435";1;1;1;10
"020106190449";5;0;0;00
"020106190455";1;1;1;04
"020106190463";1;1;3;02
"020106190474";2;1;3;02
"020106190583";3;1;3;10
"020106190585";3;1;1;08
"020106190592";2;1;1;04
"020106190599";2;1;1;04
"020106190603";1;1;3;09
"020106190617";2;1;1;04
"020106190651";1;1;1;10
"020106190664";2;1;1;04
"020106190751";1;5;1;04
"020106190776";1;0;0;00
"020106190819";1;0;0;00
"020106190880";2;1;1;04
"020106190893";1;1;1;00
"020106190938";1;1;1;04
"020106190951";2;1;1;06
"020106190962";2;1;1;06
"020106190966";1;1;1;04
"020106190968";2;1;1;08
"020106191001";4;2;5;00
"020106191002";2;1;1;04
"020106191013";1;1;5;10
"020106191067";1;1;1;09
"020106191087";2;1;5;02
"020106191107";1;1;0;00
"020106191151";3;1;1;04
"020106191161";2;1;1;04
"020106191174";1;1;1;04
"020106191195";2;1;1;04
"020106191200";1;1;2;10
"020106191211";2;1;0;02
"020106191215";2;0;0;04
"020106191216";2;1;1;10
"020106191220";1;1;1;04
"020106191227";1;1;1;00
"020106191241";2;1;1;04
"020106191249";5;0;0;00
"020106191259";2;2;5;10
"020206190059";1;1;1;00
"020206190067";1;9;3;09
"020206190091";1;1;1;10
"020206190110";3;0;7;06
"020206190153";1;0;0;04
"020206190220";2;1;1;00
"020206190248";1;1;1;08
"020206190264";2;1;1;00
"020206190278";2;1;1;00
"020206190301";2;1;0;08
"020206190305";2;1;0;08
"020206190354";1;4;5;10
"020206190362";1;9;0;00
"020206190366";3;2;3;06
"020206190379";1;1;1;00
"020206190402";2;1;1;00
"020206190434";2;1;0;06
"020206190442";1;1;1;04
"020206190455";2;2;7;09
"020206190466";3;1;1;08
"020206190488";1;1;1;10
"020206190494";3;2;3;06
"020206190538";1;1;3;10
"020206190561";1;1;1;04
"020306190017";2;1;1;04
"020306190025";2;1;1;01
"020306190043";2;1;0;08
"020306190085";1;0;0;00
"020306190091";3;1;8;06
"020306190115";2;1;1;00
"020306190126";2;1;1;04
"020306190139";2;1;6;09
"020306190175";2;1;0;07
"020306190212";2;1;1;04
"020306190221";3;1;8;10
"020306190244";1;1;0;00
"020306190272";2;1;1;00
"020306190276";3;1;1;01
"020306190331";2;1;1;10
"020306190339";1;1;1;00
"020306190342";1;1;1;07
"020306190356";2;1;1;00
"020306190400";1;1;1;00
"020306190458";3;1;7;04
"020306190491";1;9;3;09
"020306190494";2;1;2;10
"020506190001";2;1;1;04
"020506190005";1;9;1;04
"020506190020";2;1;1;04
"020506190087";3;2;5;04
"020506190095";2;1;1;01
"020506190101";2;1;1;04
"020506190116";3;1;7;10
"020506190138";2;1;1;06
"020506190276";3;1;1;07
"020506190303";2;1;3;10
"020506190319";1;1;1;01
"020506190404";1;1;1;00
"020506190408";5;0;0;00
"020506190412";2;1;1;04
"020506190414";1;0;0;10
"020506190420";1;4;2;10
"020606190027";2;1;1;00
"020606190051";1;9;7;10
"020606190055";2;1;1;04
"020606190073";2;1;0;02
"020606190084";1;1;3;00
"020606190096";3;1;3;04
"020606190155";3;1;1;04
"020606190157";3;2;3;04
"020606190396";1;1;0;08
"020706190139";1;1;1;00
"020706190162";2;1;1;00
"020706190234";3;1;7;00
"020706190244";1;1;1;00
"020706190280";1;0;1;00
"020706190281";2;5;1;00
"020706190324";2;1;0;00
"020706190331";2;2;5;00
"020706190372";3;2;5;10
"020706190464";2;1;2;10
"020706190475";2;0;0;00
"020706190481";3;1;1;04
"020806190027";1;4;1;10
"020806190030";2;1;1;04
"020806190047";1;1;1;10
"020806190074";2;1;1;01
"020806190106";1;1;1;07
"020806190124";1;1;3;04
"020806190134";1;1;1;00
"020806190141";2;1;1;04
"020806190192";2;1;1;00
"020806190220";2;1;0;10
"020806190248";3;1;3;10
"020806190396";1;1;1;04
"020806190397";1;3;1;08
"020806190403";3;1;1;04
"020806190415";1;1;1;10
"020806190451";1;3;1;04
"020806190463";2;1;1;10
"020806190476";3;1;1;04
"020806190547";2;1;1;00
"020806190568";1;1;1;04
"020806190577";1;1;1;04
"020806190579";2;1;3;06
"020806190588";3;1;3;06
"020806190598";2;1;1;04
"020806190619";2;1;1;07
"020806190643";2;4;3;04
"020806190647";1;1;1;01
"020806190649";1;5;1;10
"030041191087";1;1;1;00
"030106190044";2;1;1;00
"030106190063";3;1;8;10
"030106190117";1;9;1;04
"030106190144";1;1;0;09
"030106190187";2;1;1;04
"030106190205";1;4;3;10
"030106190262";1;9;3;10
"030106190331";1;0;0;04
"030106190374";2;1;0;07
"030106190403";3;1;7;10
"030106190453";2;1;0;00
"030106190474";1;9;3;10
"030106190499";1;1;1;03
"030406190002";2;1;1;04
"030406190007";2;1;1;04
"030406190017";2;1;1;00
"030406190046";1;1;1;04
"030406190055";2;1;1;04
"030406190058";1;1;1;10
"030406190066";3;2;3;10
"030406190083";1;1;1;10
"030406190086";1;1;1;00
"030406190087";1;1;1;04
"030406190131";2;1;1;08
"030406190142";2;1;1;07
"030406190170";3;2;3;10
"030406190176";1;1;0;00
"030406190178";1;1;1;08
"030406190214";2;1;7;04
"030406190222";2;1;1;10
"030406190303";2;1;1;00
"030406190349";2;1;1;10
"030406190352";1;9;1;00
"030406190368";2;1;1;09
"030406190391";1;1;3;03
"030406190407";2;1;1;10
"030406190408";1;9;0;00
"030406190414";1;1;1;06
"030406190424";2;1;1;00
"030506190007";1;1;1;07
"030506190018";2;1;1;07
"030506190030";1;1;3;04
"030506190049";3;1;3;10
"030506190050";1;1;2;10
"030506190060";1;2;3;07
"030506190065";2;1;1;04
"030506190068";1;1;3;10
"030506190081";1;1;0;02
"030506190083";3;1;0;02
"030506190104";2;1;2;10
"030506190113";1;9;0;00
"030506190117";2;1;1;04
"030506190121";3;1;3;00
"030506190130";3;2;2;10
"030506190145";1;1;3;02
"030506190151";5;1;1;00
"030506190157";1;1;1;04
"030506190168";2;9;2;02
"030506190205";3;1;1;10
"030506190211";1;9;0;04
"030506190223";2;1;1;10
"030506190228";3;1;3;00
"030506190247";1;0;5;00
"030506190250";1;1;5;10
"030506190269";3;0;3;06
"030506190278";3;1;1;04
"030506190284";1;2;0;01
"030506190295";2;1;1;01
"030506190315";2;1;1;07
"030506190316";1;1;1;02
"030506190320";1;1;1;10
"030506190329";2;1;1;00
"030506190333";3;1;2;10
"030506190362";2;1;2;10
"030506190392";3;2;3;05
"030506190400";1;0;0;00
"030506190401";2;1;1;04
"030506190407";1;9;0;00
"030506190420";3;1;1;10
"030506190441";3;0;0;10
"030506190528";2;0;0;10
"030506190535";1;2;3;10
"030506190540";3;1;7;04
"030506190571";1;1;3;03
"030506190572";1;1;0;00
"030506190602";1;3;2;10
"030506190603";1;4;1;00
"030506190616";3;1;0;02
"030506190755";1;1;1;00
"030506190766";1;1;1;10
"030506190771";3;1;0;00
"030506190773";2;1;1;01
"030506190809";2;1;1;10
"030506190819";1;9;0;00
"030506190825";1;1;1;08
"030506190834";2;1;1;02
"030506190837";2;1;1;04
"030506190850";1;1;1;01
"030506190862";2;1;1;07
"030506190875";1;9;1;00
"030506190949";3;1;0;04
"030506190955";2;1;3;00
"030506190962";2;1;1;01
"030506190975";2;1;1;07
"030506191010";3;1;7;10
"030506191027";2;1;3;02
"030506191048";1;1;1;00
"030506191057";3;1;1;10
"030506191062";3;1;2;10
"030506191067";1;1;1;03
"030506191084";3;0;0;00
"030506191096";2;1;2;03
"030506191108";1;1;3;02
"030506191109";2;1;0;10
"030506191111";2;0;0;02
"030506191118";2;1;1;07
"030506191134";1;0;3;10
"030506191144";2;1;1;10
"030506191156";3;1;3;00
"030506191159";1;1;1;10
"030506191164";1;1;7;04
"030506191171";2;4;1;04
"030506191190";1;0;0;00
"030506191232";2;1;4;02
"030506191255";5;1;1;04
"030506191265";1;9;2;10
"030506191268";1;1;1;08
"030506191286";2;0;0;00
"030506191294";2;1;1;04
"030506191295";2;1;1;01
"030506191304";2;0;0;06
"030506191313";1;1;1;00
"030506191319";1;1;2;00
"030506191323";2;1;1;01
"030506191326";2;1;1;01
"030506191366";2;2;3;04
"030506191378";1;0;0;00
"030506191382";5;9;2;10
"030506191395";1;0;0;00
"030506191398";1;0;1;00
"030506191401";1;4;7;03
"030506191409";3;1;3;02
"030506191410";3;1;5;10
"030506191418";3;1;3;10
"030506191427";2;1;3;10
"030506191430";3;1;1;04
"030506191433";1;1;0;00
"030506191438";1;1;1;00
"030806190010";1;1;1;04
"030806190014";2;1;2;00
"030806190065";1;9;3;09
"030806190167";2;1;0;00
"030806190201";1;1;1;06
"030806190252";2;1;1;04
"030806190254";2;1;1;00
"030806190270";1;0;2;00
"031006190040";3;1;2;05
"031006190075";3;1;1;04
"031006190078";1;0;6;08
"031006190081";2;2;5;00
"031006190087";5;1;1;10
"031006190089";3;1;7;10
"031006190097";2;1;3;07
"031006190166";3;2;3;05
"031006190196";1;4;2;10
"031006190222";2;1;1;00
"031006190269";1;1;0;00
"031006190327";2;1;1;00
"031006190432";1;0;0;10
"031006190439";3;1;1;00
"031106190032";3;1;1;04
"031106190047";2;1;1;10
"031106190086";2;7;1;08
"031106190100";2;1;1;04
"031106190114";2;9;3;00
"031106190182";1;1;6;00
"031106190233";3;1;3;10
"031106190273";3;1;1;00
"031106190284";2;1;2;10
"031106190285";3;1;6;00
"031106190411";2;1;1;00
"031106190433";3;2;3;10
"031106190533";2;0;0;00
"031106190535";2;1;1;04
"031106190555";3;2;7;00
"031106190556";1;1;1;08
"031106190573";1;0;0;03
"031106190591";1;1;2;00
"031106190595";1;1;1;04
"031106190614";1;9;5;07
"031106190632";1;1;3;06
"031106190652";1;0;0;00
"031106190665";2;1;0;04
"031106190666";5;1;1;01
"031106190677";1;1;1;00
"031106190684";2;1;3;10
"031106190693";1;9;3;10
"031106190695";1;9;3;10
"031106190706";1;1;1;04
"031106190722";2;1;1;04
"040040190112";1;2;2;00
"040206190067";1;1;1;10
"040206190083";2;1;1;04
"040206190092";1;1;1;06
"040206190115";2;1;1;04
"040206190158";2;1;1;08
"040206190170";5;0;0;00
"040206190175";1;1;0;08
"040206190180";2;1;0;07
"040206190327";2;1;1;04
"040206190362";3;2;5;04
"040206190484";3;2;3;10
"040206190521";1;1;1;04
"040206190522";3;2;5;10
"040206190580";3;1;3;02
"040206190643";3;2;3;06
"040206190646";3;1;5;10
"040206190670";2;9;0;09
"040206190710";1;1;3;04
"040206190716";3;1;3;10
"040206190751";2;1;1;04
"040206190771";2;1;0;04
"040206190772";2;1;1;01
"040206190805";2;0;7;08
"040206190849";3;2;2;06
"040206190853";2;7;3;00
"040206190867";2;1;1;00
"040206190899";3;2;3;10
"040206190994";2;1;1;07
"040206191017";2;1;1;07
"040206191020";1;1;1;00
"040206191035";3;2;7;10
"040206191046";2;1;1;00
"040206191199";4;0;0;00
"040206191209";5;0;0;00
"040206191213";5;0;0;00
"040206191236";2;1;1;04
"040206191260";2;1;1;08
"040206191284";2;1;1;00
"040206191332";1;9;2;00
"040206191390";5;0;0;00
"040206191391";2;1;1;03
"040206191399";3;1;2;10
"040206191477";3;1;1;04
"040206191510";2;1;1;03
"040206191566";1;0;0;07
"040206191594";1;1;2;10
"040306190004";5;0;0;00
"040306190025";3;1;1;04
"040306190031";2;1;2;10
"040306190057";1;1;1;06
"040306190063";2;1;1;08
"040306190075";1;1;1;04
"040306190087";1;1;1;04
"040306190097";2;7;7;08
"040306190112";5;0;0;00
"040306190158";1;9;3;10
"040306190177";2;1;1;04
"040306190193";2;1;7;10
"040306190265";2;1;0;10
"040306190269";3;1;3;10
"040306190272";1;1;1;00
"040306190291";1;9;1;10
"040306190345";1;1;1;10
"040306190366";1;2;3;10
"040306190407";2;1;1;00
"040306190510";2;1;1;04
"040306190577";1;1;7;10
"040306190637";2;1;7;04
"040306190690";2;1;1;07
"040306190708";1;1;1;00
"040306190739";3;2;3;06
"040306190849";1;1;1;08
"040306190854";2;1;1;04
"040306190863";3;2;5;00
"040306190877";1;1;0;00
"040306190898";1;1;0;10
"040306190960";3;2;2;10
"040306190962";2;1;1;08
"040306190979";3;1;2;10
"040306191071";2;1;1;04
"040306191076";1;9;1;07
"040306191102";1;1;3;10
"040306191219";3;1;1;04
"040306191234";1;1;1;00
"040306191253";1;4;1;00
"040306191260";3;1;1;04
"040306191265";2;1;1;04
"040306191267";3;1;1;04
"040306191293";2;1;1;00
"040306191321";1;9;6;00
"040306191352";2;1;1;00
"040306191403";3;1;1;00
"040306191447";1;4;1;04
"040606190046";3;1;1;07
"040606190164";3;2;2;00
"040606190172";5;0;0;00
"040606190194";1;1;1;08
"040606190300";1;0;0;09
"040606190385";2;1;1;10
"040606190419";2;1;1;04
"040606190424";5;0;0;00
"040606190458";3;2;3;10
"040606190508";3;2;3;10
"040606190520";2;1;1;04
"040606190540";1;0;0;04
"040606190603";2;1;1;04
"040606190628";1;1;1;04
"040606190666";2;1;1;04
"040606190695";1;1;1;04
"040606190790";2;1;1;08
"040606190838";2;1;1;00
"040606190928";2;1;1;00
"040606191000";1;1;1;00
"040606191037";2;1;3;02
"040606191078";1;1;1;07
"040606191091";2;1;0;04
"040606191118";3;0;2;04
"040606191145";2;1;1;00
"040606191223";2;1;3;10
"040606191233";3;1;7;04
"040606191246";1;1;1;10
"040606191308";1;0;0;00
"040606191358";2;1;1;04
"040606191389";3;1;1;04
"040606191391";1;1;1;04
"040606191448";2;1;1;04
"040606191482";2;1;1;04
"040706190114";5;0;0;04
"040706190145";1;2;3;10
"040706190212";3;2;6;10
"040706190241";1;1;1;04
"040706190246";1;1;3;00
"040706190340";2;1;1;04
"040706190390";1;1;2;04
"040706190507";5;0;0;00
"040706190574";1;9;5;06
"040706190666";1;1;1;04
"040706190714";5;0;0;00
"040706190716";5;0;0;00
"040706190799";2;1;1;04
"040706190829";1;7;1;10
"040706190832";3;1;3;10
"040706190901";2;2;3;06
"040706190931";1;1;1;08
"040706191047";3;2;3;06
"040706191082";3;2;3;10
"040706191104";3;2;3;10
"040706191169";2;0;1;04
"040706191278";5;0;0;00
"040706191378";1;1;3;06
"040706191398";3;1;1;00
"040706191430";1;1;1;00
"040706191521";1;1;1;10
"040806190002";2;1;1;04
"040806190031";2;1;1;04
"040806190037";5;0;0;00
"040806190079";1;9;0;04
"040806190084";2;1;0;04
"040806190095";3;2;7;04
"040806190178";1;1;1;04
"040806190193";1;1;0;00
"040806190207";2;1;2;10
"040806190220";2;4;1;01
"040806190255";3;1;1;04
"040806190283";3;1;0;00
"040806190321";3;1;3;00
"040806190352";2;1;3;10
"040806190370";3;2;3;10
"040806190377";5;0;0;00
"040806190414";1;1;0;10
"040806190447";2;1;1;06
"040806190463";3;0;0;04
"040806190491";2;1;3;00
"040806190518";2;2;2;10
"040806190564";3;0;3;04
"040806190577";1;1;1;04
"040806190639";3;1;7;10
"040806190647";3;1;3;10
"040806190655";1;1;1;08
"040806190749";3;2;3;10
"040806190807";2;1;1;04
"040806190822";3;1;1;04
"040806190829";2;1;1;04
"040806190841";3;0;3;06
"040806190899";1;1;1;08
"040806190958";1;1;1;04
"040806190998";1;4;1;00
"040806191004";2;1;1;09
"040806191020";1;4;1;04
"040806191032";2;4;0;04
"040806191077";1;1;0;10
"040806191083";3;1;5;10
"040806191143";3;0;1;04
"040806191164";2;0;1;00
"040806191179";1;1;1;04
"040806191181";2;1;1;04
"040906190019";1;1;1;09
"040906190085";5;0;0;00
"040906190088";2;1;0;00
"040906190092";1;9;2;10
"040906190195";2;0;0;10
"040906190283";1;1;1;04
"040906190313";2;1;1;05
"040906190333";2;1;1;04
"040906190347";3;1;3;06
"040906190361";1;1;1;04
"040906190362";3;1;1;04
"040906190376";3;2;8;00
"040906190379";1;1;1;10
"040906190400";2;1;1;04
"040906190423";5;0;0;00
"040906190454";2;1;1;01
"040906190516";3;1;2;04
"040906190546";3;2;3;10
"040906190551";3;1;3;05
"040906190607";1;1;7;03
"040906190634";1;1;0;00
"040906190646";3;1;1;00
"040906190674";3;2;2;06
"040906190739";3;2;3;10
"040906190769";3;1;3;06
"040906190804";5;0;0;00
"040906190851";1;2;2;00
"040906190860";2;1;1;01
"040906190914";2;0;1;04
"040906190941";1;1;1;07
"040906190993";2;0;0;04
"040906191069";3;2;3;10
"040906191086";2;1;1;07
"040906191087";3;2;5;02
"040906191110";1;1;1;04
"040906191131";1;2;3;10
"040906191175";3;1;1;04
"040906191220";3;1;1;04
"040906191225";1;1;1;04
"040906191232";5;0;0;00
"040906191234";5;0;0;00
"040906191236";3;2;3;05
"040906191254";3;1;1;04
"040906191259";2;1;3;10
"040906191265";2;1;1;04
"040906191352";1;9;0;00
"040906191361";3;1;1;04
"040906191447";5;0;0;00
"041006190034";2;2;0;10
"041006190043";2;1;1;04
"041006190060";1;1;1;04
"041006190085";2;1;1;04
"041006190161";3;1;2;03
"041006190163";1;1;1;04
"041006190186";2;1;1;04
"041006190254";1;1;1;04
"041006190276";1;1;1;04
"041006190278";2;2;0;06
"041006190317";2;9;1;07
"041006190328";2;1;1;04
"041006190337";2;1;0;10
"041006190360";4;0;0;00
"041006190399";1;1;1;08
"041006190438";3;2;7;10
"041006190458";3;1;3;10
"041006190493";3;1;1;04
"041006190551";3;2;3;10
"041006190604";3;2;5;06
"041006190615";3;2;3;10
"041006190657";3;2;7;10
"041006190682";2;1;1;04
"041006190739";3;1;1;04
"041006190752";1;1;1;00
"041006190822";5;0;0;00
"041006190830";1;1;1;00
"041006190840";1;1;1;08
"041006190844";1;2;2;04
"041006190848";2;1;2;04
"041006190856";1;1;1;04
"041006190894";3;1;3;04
"041006190908";3;2;3;10
"041006190919";3;2;3;04
"041006190947";2;1;1;03
"041006190969";2;0;3;10
"041006191016";3;2;2;00
"041006191037";1;2;2;04
"041006191069";1;1;5;00
"041006191072";4;0;0;00
"041006191092";1;9;2;04
"041006191135";5;0;0;00
"041006191174";2;1;0;00
"041006191192";3;1;3;10
"041006191239";3;1;2;04
"041006191241";1;1;2;10
"041006191389";3;2;7;06
"041006191390";1;1;1;04
"041006191405";3;1;1;04
"041006191411";1;1;3;10
"041006191435";2;1;1;04
"041006191487";1;1;1;00
"041006191498";1;1;0;10
"041006191522";1;9;7;10
"041006191537";4;0;0;00
"041006191564";1;1;2;10
"041006191576";2;1;0;00
"041006191596";5;0;0;00
"041006191703";1;0;0;10
"041006191704";2;1;1;10
"041006191762";2;0;3;10
"041006191832";1;2;7;03
"041006191837";1;1;1;04
"041006191843";1;9;2;10
"041006191852";2;1;1;00
"041006191886";1;1;1;00
"041006191909";1;1;2;10
"041006191931";2;1;1;04
"041006191989";3;1;3;06
"050206190003";2;1;2;10
"050206190007";2;1;1;06
"050206190026";2;1;1;10
"050206190039";3;1;1;04
"050206190043";2;9;1;00
"050206190101";2;1;1;08
"050206190115";2;9;3;10
"050206190124";3;2;3;10
"050206190208";2;3;3;10
"050206190243";1;1;1;00
"050206190257";5;0;0;00
"050206190261";3;1;3;05
"050206190288";2;1;0;10
"050206190293";1;1;1;00
"050206190329";3;1;1;04
"050206190350";1;1;1;04
"050206190365";1;0;7;00
"050206190389";1;1;1;04
"050206190526";2;1;0;00
"050206190532";1;9;1;08
"050206190579";3;1;3;10
"050206190611";1;1;1;00
"050206190612";1;9;0;09
"050206190645";1;9;5;00
"050206190688";2;1;1;04
"050206190689";2;1;1;01
"050206190764";2;1;3;10
"050206190789";1;1;5;00
"050206190908";2;1;1;07
"050206190911";5;0;0;00
"050206190946";2;1;1;04
"050206191107";2;1;1;10
"050206191148";3;2;0;00
"050206191219";1;1;3;10
"050206191244";1;0;0;00
"050206191293";2;9;0;08
"050206191472";2;1;1;04
"050206191532";3;2;3;10
"050206191548";2;1;1;04
"050206191557";1;1;1;04
"050206191582";3;1;1;04
"050206191647";5;0;0;00
"050206191668";2;1;2;10
"050206191684";2;1;2;00
"050206191706";1;9;3;02
"050406190001";3;1;5;00
"050406190011";1;9;0;07
"050406190030";4;1;1;04
"050406190042";1;1;1;10
"050406190048";1;0;1;10
"050406190080";5;0;0;00
"050406190255";2;1;1;06
"050406190354";1;4;7;03
"050406190385";2;1;6;04
"050406190389";1;1;3;10
"050406190459";3;1;3;10
"050406190466";1;4;1;08
"050406190493";3;1;3;03
"050406190502";2;5;1;10
"050406190514";3;1;1;04
"050406190636";1;9;7;04
"050406190700";1;1;3;10
"050406190716";2;1;1;06
"050406190717";1;4;1;04
"050406190726";1;1;1;04
"050406190737";1;1;1;06
"050406190743";3;1;1;04
"050406190776";2;1;1;04
"050506190053";3;2;6;00
"050506190066";2;1;1;08
"050506190070";1;1;1;04
"050506190076";1;1;3;10
"050506190084";3;1;1;04
"050506190124";1;1;0;10
"050506190131";2;0;0;04
"050506190139";3;1;7;05
"050506190168";3;1;0;00
"050506190178";1;1;1;10
"050506190249";3;2;0;06
"050506190284";2;0;1;06
"050506190317";2;1;2;04
"050506190347";2;1;1;00
"050506190351";1;1;1;00
"050506190376";2;1;1;10
"050506190401";1;9;1;00
"050506190409";1;1;1;08
"050506190424";2;1;1;10
"050506190473";1;1;1;10
"050506190528";3;1;3;10
"050506190562";2;1;3;10
"050506190603";2;1;1;04
"050506190645";2;1;1;04
"050506190656";3;1;1;04
"050506190661";1;1;1;04
"050506190670";2;1;1;04
"050506190691";1;1;2;10
"050506190726";1;1;1;08
"050506190746";2;1;1;04
"050506190758";3;1;3;06
"050506190763";2;0;3;10
"050506190766";2;1;1;08
"050506190790";1;0;0;00
"050506190797";2;1;1;08
"050506190801";3;1;1;10
"050506190803";2;1;1;04
"050506190820";1;1;3;00
"050506190838";1;9;0;00
"050706190030";3;2;3;05
"050706190070";2;1;1;08
"050706190075";2;1;1;04
"050706190099";3;1;3;10
"050706190166";2;1;0;10
"050706190200";1;1;0;07
"050706190270";1;9;0;00
"050706190334";3;2;3;06
"050706190373";3;1;3;00
"050706190415";2;1;0;00
"050706190447";2;9;3;10
"050706190481";5;0;0;00
"050706190491";1;1;1;04
"050706190577";3;1;3;06
"050706190582";1;9;3;00
"050706190614";1;1;1;01
"050706190618";1;1;3;10
"050706190632";1;0;0;00
"051006190014";3;1;1;08
"051006190039";2;1;1;08
"051006190046";3;1;1;04
"051006190057";1;1;2;10
"051006190074";3;1;1;04
"051006190103";3;1;1;00
"051006190104";1;1;0;09
"051006190151";2;1;1;04
"051006190215";2;1;1;04
"051006190216";2;1;2;04
"051006190254";3;1;1;08
"051006190257";2;2;7;04
"051006190262";3;1;2;04
"051006190305";2;0;1;04
"051006190469";3;0;0;00
"051006190522";1;1;1;04
"051006190526";5;0;0;00
"051006190536";1;1;1;07
"051006190548";2;1;1;00
"051006190559";1;1;0;10
"051006190560";2;1;1;08
"051006190572";2;1;1;04
"051006190686";1;1;1;04
"051006190755";2;1;1;04
"051006190787";2;1;3;00
"051006190798";2;1;7;10
"051006190866";2;1;1;04
"051006190869";2;5;2;10
"051006190880";3;2;7;10
"051006190898";2;1;1;04
"051006190905";3;1;1;04
"051006190923";3;0;3;10
"051006190938";1;1;1;04
"051006190962";2;1;1;04
"051006190967";3;1;1;04
"051006190981";3;1;1;04
"051006191003";2;1;1;04
"051006191010";2;1;1;04
"051006191036";3;2;3;05
"051006191090";2;1;1;04
"051006191093";3;1;1;04
"051006191097";1;4;3;06
"060040190028";1;1;1;00
"060043193008";5;0;0;00
"060043193090";5;0;0;00
"060043193093";1;0;0;00
"060045195001";1;1;3;04
"060045195036";1;0;1;00
"060045195066";1;1;1;00
"060045195086";2;4;3;10
"060045195087";3;1;3;00
"060045195104";2;1;7;00
"060106190017";2;1;1;10
"060106190030";3;2;7;10
"060106190040";1;1;3;04
"060106190054";1;9;3;10
"060106190070";1;1;1;04
"060106190081";3;2;2;04
"060106190099";2;1;1;04
"060106190123";2;0;0;00
"060106190125";2;1;1;04
"060106190151";2;1;1;04
"060106190164";3;1;2;04
"060106190175";1;9;7;00
"060106190204";2;5;5;10
"060106190231";2;1;1;04
"060106190244";1;1;1;04
"060106190259";2;1;1;00
"060106190268";1;9;3;10
"060106190301";5;0;0;00
"060106190315";3;1;2;10
"060106190383";2;1;1;10
"060106190404";3;1;3;10
"060106190452";1;1;1;07
"060106190470";1;1;1;04
"060106190487";2;9;2;10
"060106190489";1;9;0;08
"060106190506";3;2;7;05
"060106190521";1;1;1;04
"060106190567";2;1;1;04
"060106190637";2;9;1;04
"060106190649";5;0;0;00
"060106190652";3;2;7;04
"060106190655";1;9;0;00
"060106190662";1;1;1;00
"060206190026";2;1;1;01
"060206190049";2;1;1;04
"060206190090";2;1;1;04
"060206190092";1;1;6;00
"060206190096";1;1;1;04
"060206190109";3;2;3;10
"060206190143";1;0;1;04
"060206190147";1;1;1;04
"060206190169";2;1;1;01
"060206190183";2;9;3;10
"060206190211";3;2;3;10
"060206190218";1;9;3;10
"060206190223";5;0;0;00
"060206190256";1;1;1;04
"060206190278";1;1;1;04
"060206190289";2;1;1;10
"060206190291";2;1;1;00
"060206190302";2;1;1;07
"060206190330";1;9;1;01
"060206190345";2;0;1;04
"060206190363";1;1;1;04
"060206190379";1;9;0;03
"060206190391";2;1;1;00
"060206190406";3;1;1;10
"060206190418";2;5;6;00
"060206190442";2;1;1;04
"060206190482";3;1;3;06
"060206190498";2;1;3;04
"060206190503";1;2;1;04
"060206190505";3;2;3;02
"060206190510";5;0;0;00
"060206190515";2;0;0;00
"060206190519";1;0;7;00
"060206190536";1;1;1;07
"060206190551";2;1;1;04
"060206190621";1;1;3;04
"060206190627";2;1;1;04
"060206190632";3;2;3;00
"060206190669";1;9;7;00
"060206190673";2;1;0;02
"060206190678";2;1;1;01
"060206190684";1;1;1;00
"060206190696";1;1;1;01
"060206190718";2;1;1;01
"060206190739";2;0;1;04
"060206190748";3;1;1;04
"060206190754";1;1;1;04
"060206190755";1;2;2;03
"060206190769";5;0;0;00
"060206190779";2;4;4;00
"060206190807";2;1;1;00
"060206190821";2;1;1;04
"060206190825";2;2;6;09
"060206190831";3;1;1;07
"060206190847";1;1;7;03
"060206190848";1;9;3;10
"060206190866";2;1;3;05
"060206190870";1;1;1;04
"060206190885";2;0;0;01
"060206190887";2;1;1;07
"060206190893";3;1;3;06
"060206190897";1;3;7;06
"060206190898";1;2;7;00
"060206190906";1;1;1;04
"060206190919";1;9;1;04
"060206190927";1;1;1;10
"060206190931";2;1;1;10
"060206190937";2;1;1;04
"060206190949";2;1;3;06
"060206190950";2;1;1;07
"060206190952";1;9;2;02
"060206190990";2;1;4;10
"060206191018";1;4;1;01
"060206191050";2;1;1;04
"060206191059";2;1;1;04
"060206191063";3;1;7;05
"060206191073";1;9;4;02
"060206191091";5;1;1;07
"060206191107";1;1;3;02
"060206191125";5;0;0;00
"060206191138";3;1;1;04
"060206191160";3;1;3;06
"060206191170";1;1;1;07
"060206191210";2;1;1;01
"060206191215";2;2;4;02
"060206191216";2;1;1;08
"060206191217";2;1;1;04
"060206191218";1;1;2;10
"060206191220";1;1;3;10
"060206191226";2;1;1;07
"060206191236";3;1;1;04
"060206191249";3;2;5;02
"060206191252";2;1;1;03
"060206191258";3;1;3;04
"060206191267";2;1;1;01
"060206191286";2;2;6;00
"060206191290";2;2;2;10
"060206191307";3;1;3;04
"060206191312";1;1;1;04
"060206191339";3;2;3;06
"060206191355";2;2;2;10
"060206191368";1;1;1;00
"060206191373";2;1;4;00
"060206191421";3;2;2;00
"060206191434";1;1;1;04
"060206191464";1;9;2;10
"060206191477";5;0;0;00
"060206191480";1;1;5;04
"060206191488";2;1;1;04
"060206191500";3;1;7;00
